order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,customer_name,city,currency,product_name,category,price_INR,price_USD,on_time,in_full,otif,ontime_target%,infull_target%,otif_target%
FMR34420402,2025-03-01,789420,25891103,325,2025-03-04,2025-03-05,325,1,0,0,Lidl,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,0,1,0,75,79,59
FMR32321103,2025-03-01,789321,25891103,478,2025-03-02,2025-03-03,478,1,0,0,Chiptec Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,1,0,87,81,70
FMR33321602,2025-03-01,789321,25891103,465,2025-03-03,2025-03-03,419,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,87,81,70
FMR32422401,2025-03-01,789422,25891103,317,2025-03-02,2025-03-04,317,1,0,0,Lotus Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,1,0,79,81,64
FMR34522601,2025-03-01,789522,25891601,181,2025-03-04,2025-03-07,163,0,0,0,Acclaimed Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,0,0,76,79,60
FMR32202603,2025-03-01,789202,25891601,125,2025-03-02,2025-03-02,119,0,1,0,Rel Fresh,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,85,81,69
FMR32702601,2025-03-01,789702,25891601,93,2025-03-02,2025-03-02,74,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,89,66,59
FMR33520601,2025-03-01,789520,25891601,182,2025-03-03,2025-03-05,146,0,0,0,Fairway Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,0,0,75,68,51
FMR32902601,2025-03-01,789902,25891601,93,2025-03-02,2025-03-03,88,0,0,0,Elite Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,90,81,73
FMR33103602,2025-03-01,789103,25891601,188,2025-03-03,2025-03-03,150,0,1,0,Vijay Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,92,67,62
FMR33201602,2025-03-01,789201,25891601,180,2025-03-03,2025-03-03,171,0,1,0,Rel Fresh,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,0,0,87,81,70
FMR34622602,2025-03-01,789622,25891601,96,2025-03-04,2025-03-04,91,0,1,0,Expert Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,90,79,71
FMR32101601,2025-03-01,789101,25891601,124,2025-03-02,2025-03-02,124,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,86,80,69
FMR34220601,2025-03-01,789220,25891601,78,2025-03-04,2025-03-04,78,1,1,1,ShopRite,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,91,76,69
FMR34122601,2025-03-01,789122,25891601,68,2025-03-04,2025-03-07,61,0,0,0,Coolblue,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,0,0,76,65,49
FMR33321601,2025-03-01,789321,25891601,157,2025-03-03,2025-03-05,157,1,0,0,Chiptec Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,1,0,87,81,70
FMR33903601,2025-03-01,789903,25891601,93,2025-03-03,2025-03-03,84,0,1,0,Elite Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,92,65,60
FMR34621601,2025-03-01,789621,25891601,170,2025-03-04,2025-03-07,170,1,0,0,Expert Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,1,0,92,81,75
FMR32421601,2025-03-01,789421,25891601,108,2025-03-02,2025-03-02,103,0,1,0,Lotus Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,78,66,51
FMR34421601,2025-03-01,789421,25891601,75,2025-03-04,2025-03-05,75,1,0,0,Lotus Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,78,66,51
FMR33102601,2025-03-01,789102,25891601,180,2025-03-03,2025-03-03,180,1,1,1,Vijay Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,1,1,90,81,73
FMR33401603,2025-03-01,789401,25891203,429,2025-03-03,2025-03-03,429,1,1,1,Wegmans,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,1,0,0,85,79,67
FMR32501601,2025-03-01,789501,25891601,139,2025-03-02,2025-03-02,139,1,1,1,Best Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,0,0,92,80,74
FMR32603203,2025-03-01,789603,25891203,460,2025-03-02,2025-03-03,460,1,0,0,Info Stores,Vadodara,INR,AM Butter 500,Dairy,300,9.0,0,1,0,92,75,69
FMR34420402,2025-03-01,789420,25891402,353,2025-03-04,2025-03-05,353,1,0,0,Lidl,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,0,1,0,75,79,59
FMR34401402,2025-03-01,789401,25891402,468,2025-03-04,2025-03-06,468,1,0,0,Wegmans,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,0,1,0,85,79,67
FMR34720402,2025-03-01,789720,25891402,472,2025-03-04,2025-03-05,448,0,0,0,Colonial Farms,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,0,0,0,86,77,66
FMR34721503,2025-03-01,789721,25891402,436,2025-03-04,2025-03-04,414,0,1,0,Logic Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,89,75,67
FMR34601402,2025-03-01,789601,25891402,208,2025-03-04,2025-03-04,208,1,1,1,Price Rite,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,92,67,62
FMR32520603,2025-03-01,789520,25891402,287,2025-03-02,2025-03-02,258,0,1,0,Fairway Market,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,75,68,51
FMR33503502,2025-03-01,789503,25891402,450,2025-03-03,2025-03-03,450,1,1,1,Viveks Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,86,82,71
FMR32203402,2025-03-01,789203,25891402,488,2025-03-02,2025-03-02,488,1,1,1,Rel Fresh,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,1,1,92,76,70
FMR32902402,2025-03-01,789902,25891402,405,2025-03-02,2025-03-02,405,1,1,1,Elite Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,90,81,73
FMR33321602,2025-03-01,789321,25891402,283,2025-03-03,2025-03-03,283,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,87,81,70
FMR33122402,2025-03-01,789122,25891402,460,2025-03-03,2025-03-06,437,0,0,0,Coolblue,Vadodara,INR,AM Curd 100,Dairy,20,2.0,0,0,0,76,65,49
FMR34122402,2025-03-01,789122,25891402,256,2025-03-04,2025-03-04,205,0,1,0,Coolblue,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,76,65,49
FMR34621601,2025-03-01,789621,25891402,220,2025-03-04,2025-03-07,220,1,0,0,Expert Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,1,0,92,81,75
FMR32221402,2025-03-01,789221,25891402,384,2025-03-02,2025-03-03,384,1,0,0,Atlas Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,1,0,85,80,68
FMR33221402,2025-03-01,789221,25891402,342,2025-03-03,2025-03-04,342,1,0,0,Atlas Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,1,0,85,80,68
FMR32622402,2025-03-01,789622,25891402,309,2025-03-02,2025-03-03,247,0,0,0,Expert Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,0,0,0,90,79,71
FMR34622602,2025-03-01,789622,25891402,462,2025-03-04,2025-03-04,439,0,1,0,Expert Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,90,79,71
FMR32202402,2025-03-01,789202,25891402,442,2025-03-02,2025-03-03,442,1,0,0,Rel Fresh,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,1,0,85,81,69
FMR34301602,2025-03-01,789301,25891201,308,2025-03-04,2025-03-04,308,1,1,1,Foodtown,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,89,78,69
FMR33521201,2025-03-01,789521,25891201,487,2025-03-03,2025-03-04,463,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,0,0,78,79,62
FMR33401603,2025-03-01,789401,25891201,461,2025-03-03,2025-03-03,461,1,1,1,Wegmans,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,85,79,67
FMR33320501,2025-03-01,789320,25891201,354,2025-03-03,2025-03-03,354,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,91,81,74
FMR32321201,2025-03-01,789321,25891201,374,2025-03-02,2025-03-02,374,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,1,1,87,81,70
FMR34102602,2025-03-01,789102,25891201,440,2025-03-04,2025-03-04,440,1,1,1,Vijay Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,90,81,73
FMR32103503,2025-03-01,789103,25891201,112,2025-03-02,2025-03-02,101,0,1,0,Vijay Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,67,62
FMR32501201,2025-03-01,789501,25891201,273,2025-03-02,2025-03-01,273,1,1,1,Best Market,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,92,80,74
FMR34220601,2025-03-01,789220,25891201,378,2025-03-04,2025-03-04,378,1,1,1,ShopRite,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,91,76,69
FMR34702502,2025-03-01,789702,25891201,156,2025-03-04,2025-03-04,156,1,1,1,Sorefoz Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,89,66,59
FMR34201201,2025-03-01,789201,25891201,291,2025-03-04,2025-03-05,233,0,0,0,Rel Fresh,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,0,0,87,81,70
FMR32622502,2025-03-01,789622,25891201,274,2025-03-02,2025-03-02,247,0,1,0,Expert Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,90,79,71
FMR34101201,2025-03-01,789101,25891201,489,2025-03-04,2025-03-05,489,1,0,0,Costco Wholesale,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,1,0,86,80,69
FMR34520602,2025-03-01,789520,25891501,204,2025-03-04,2025-03-06,184,0,0,0,Fairway Market,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,0,0,0,75,68,51
FMR33203603,2025-03-01,789203,25891501,104,2025-03-03,2025-03-03,104,1,1,1,Rel Fresh,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,76,70
FMR34420501,2025-03-01,789420,25891501,210,2025-03-04,2025-03-06,210,1,0,0,Lidl,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,0,1,0,75,79,59
FMR33403501,2025-03-01,789403,25891501,241,2025-03-03,2025-03-03,229,0,1,0,Propel Mart,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,86,79,68
FMR34121501,2025-03-01,789121,25891501,159,2025-03-04,2025-03-03,127,0,1,0,Coolblue,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,78,77,60
FMR34903603,2025-03-01,789903,25891501,136,2025-03-04,2025-03-04,136,1,1,1,Elite Mart,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,65,60
FMR33320501,2025-03-01,789320,25891501,249,2025-03-03,2025-03-03,249,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,91,81,74
FMR32221603,2025-03-01,789221,25891501,140,2025-03-02,2025-03-02,140,1,1,1,Atlas Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,85,80,68
FMR32101601,2025-03-01,789101,25891501,241,2025-03-02,2025-03-02,241,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,1,1,86,80,69
FMR33303501,2025-03-01,789303,25891501,105,2025-03-03,2025-03-03,105,1,1,1,Expression Stores,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,1,1,88,78,69
FMR32102602,2025-03-01,789102,25891501,114,2025-03-02,2025-03-02,91,0,1,0,Vijay Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,90,81,73
FMR32402602,2025-03-01,789402,25891501,223,2025-03-02,2025-03-02,223,1,1,1,Propel Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,89,80,71
FMR33720501,2025-03-01,789720,25891501,182,2025-03-03,2025-03-02,182,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,1,1,86,77,66
FMR32301603,2025-03-01,789301,25891501,238,2025-03-02,2025-03-02,238,1,1,1,Foodtown,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,89,78,69
FMR34301602,2025-03-01,789301,25891602,92,2025-03-04,2025-03-04,83,0,1,0,Foodtown,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,89,78,69
FMR34303602,2025-03-01,789303,25891602,98,2025-03-04,2025-03-04,98,1,1,1,Expression Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,88,78,69
FMR34702602,2025-03-01,789702,25891602,155,2025-03-04,2025-03-03,155,1,1,1,Sorefoz Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,89,66,59
FMR32102602,2025-03-01,789102,25891602,63,2025-03-02,2025-03-02,63,1,1,1,Vijay Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,90,81,73
FMR34102602,2025-03-01,789102,25891602,154,2025-03-04,2025-03-04,154,1,1,1,Vijay Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,90,81,73
FMR34703602,2025-03-01,789703,25891602,163,2025-03-04,2025-03-04,163,1,1,1,Sorefoz Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,85,78,66
FMR32420602,2025-03-01,789420,25891602,76,2025-03-02,2025-03-04,76,1,0,0,Lidl,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,0,0,0,75,79,59
FMR33321602,2025-03-01,789321,25891602,78,2025-03-03,2025-03-03,74,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,87,81,70
FMR34321602,2025-03-01,789321,25891602,60,2025-03-04,2025-03-04,60,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,87,81,70
FMR32402602,2025-03-01,789402,25891602,172,2025-03-02,2025-03-02,163,0,1,0,Propel Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,89,80,71
FMR33203603,2025-03-01,789203,25891602,184,2025-03-03,2025-03-03,184,1,1,1,Rel Fresh,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,76,70
FMR32103602,2025-03-01,789103,25891602,86,2025-03-02,2025-03-01,77,0,1,0,Vijay Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,67,62
FMR33103602,2025-03-01,789103,25891602,172,2025-03-03,2025-03-03,163,0,1,0,Vijay Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,67,62
FMR33201602,2025-03-01,789201,25891602,52,2025-03-03,2025-03-03,52,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,87,81,70
FMR34320602,2025-03-01,789320,25891602,190,2025-03-04,2025-03-04,190,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,91,81,74
FMR34520602,2025-03-01,789520,25891602,164,2025-03-04,2025-03-06,131,0,0,0,Fairway Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,0,0,0,75,68,51
FMR34622602,2025-03-01,789622,25891602,54,2025-03-04,2025-03-04,54,1,1,1,Expert Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,90,79,71
FMR32220602,2025-03-01,789220,25891602,77,2025-03-02,2025-03-01,77,1,1,1,ShopRite,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,91,76,69
FMR33220603,2025-03-01,789220,25891602,65,2025-03-03,2025-03-03,65,1,1,1,ShopRite,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,91,76,69
FMR33721603,2025-03-01,789721,25891602,148,2025-03-03,2025-03-03,148,1,1,1,Logic Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,89,75,67
FMR33501401,2025-03-01,789501,25891101,484,2025-03-03,2025-03-03,484,1,1,1,Best Market,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,92,80,74
FMR32101601,2025-03-01,789101,25891101,474,2025-03-02,2025-03-02,474,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,1,1,86,80,69
FMR33101403,2025-03-01,789101,25891101,349,2025-03-03,2025-03-03,349,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,86,80,69
FMR32703401,2025-03-01,789703,25891101,492,2025-03-02,2025-03-02,492,1,1,1,Sorefoz Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,1,1,85,78,66
FMR33321602,2025-03-01,789321,25891101,345,2025-03-03,2025-03-03,345,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,87,81,70
FMR32203101,2025-03-01,789203,25891101,409,2025-03-02,2025-03-04,389,0,0,0,Rel Fresh,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,0,0,92,76,70
FMR33203603,2025-03-01,789203,25891101,368,2025-03-03,2025-03-03,294,0,1,0,Rel Fresh,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,92,76,70
FMR32903403,2025-03-01,789903,25891101,343,2025-03-02,2025-03-02,326,0,1,0,Elite Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,92,65,60
FMR34122303,2025-03-01,789122,25891101,410,2025-03-04,2025-03-05,390,0,0,0,Coolblue,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,0,0,76,65,49
FMR33202502,2025-03-01,789202,25891101,391,2025-03-03,2025-03-03,391,1,1,1,Rel Fresh,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,85,81,69
FMR34202301,2025-03-01,789202,25891101,431,2025-03-04,2025-03-04,431,1,1,1,Rel Fresh,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,1,1,85,81,69
FMR33403501,2025-03-01,789403,25891101,379,2025-03-03,2025-03-03,379,1,1,1,Propel Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,86,79,68
FMR34401102,2025-03-01,789401,25891101,454,2025-03-04,2025-03-03,454,1,1,1,Wegmans,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,1,1,85,79,67
FMR33503502,2025-03-01,789503,25891101,362,2025-03-03,2025-03-03,362,1,1,1,Viveks Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,86,82,71
FMR33420101,2025-03-01,789420,25891101,306,2025-03-03,2025-03-04,306,1,0,0,Lidl,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,0,1,0,75,79,59
FMR34420501,2025-03-01,789420,25891101,494,2025-03-04,2025-03-06,494,1,0,0,Lidl,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,0,1,0,75,79,59
FMR34622101,2025-03-01,789622,25891101,423,2025-03-04,2025-03-03,402,0,1,0,Expert Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,90,79,71
FMR34520301,2025-03-01,789520,25891101,428,2025-03-04,2025-03-04,385,0,1,0,Fairway Market,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,75,68,51
FMR34422101,2025-03-01,789422,25891101,444,2025-03-04,2025-03-05,444,1,0,0,Lotus Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,1,0,79,81,64
FMR34603401,2025-03-01,789603,25891401,313,2025-03-04,2025-03-05,313,1,0,0,Info Stores,Vadodara,INR,AM Curd 250,Dairy,50,2.5,0,1,0,92,75,69
FMR33501401,2025-03-01,789501,25891401,288,2025-03-03,2025-03-03,259,0,1,0,Best Market,"New Jersey, US",USD,AM Curd 250,Dairy,50,2.5,1,0,0,92,80,74
FMR32503401,2025-03-01,789503,25891401,449,2025-03-02,2025-03-02,449,1,1,1,Viveks Stores,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,0,0,86,82,71
FMR33202502,2025-03-01,789202,25891401,215,2025-03-03,2025-03-03,215,1,1,1,Rel Fresh,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,0,0,85,81,69
FMR34702502,2025-03-01,789702,25891401,355,2025-03-04,2025-03-04,337,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,0,0,89,66,59
FMR32703401,2025-03-01,789703,25891401,234,2025-03-02,2025-03-02,234,1,1,1,Sorefoz Mart,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,1,1,85,78,66
FMR32422401,2025-03-01,789422,25891401,342,2025-03-02,2025-03-04,342,1,0,0,Lotus Mart,Vadodara,INR,AM Curd 250,Dairy,50,2.5,0,1,0,79,81,64
FMR32122401,2025-03-01,789122,25891401,240,2025-03-02,2025-03-04,228,0,0,0,Coolblue,Vadodara,INR,AM Curd 250,Dairy,50,2.5,0,0,0,76,65,49
FMR33201602,2025-03-01,789201,25891401,480,2025-03-03,2025-03-03,456,0,1,0,Rel Fresh,"New Jersey, US",USD,AM Curd 250,Dairy,50,2.5,1,0,0,87,81,70
FMR33103401,2025-03-01,789103,25891401,306,2025-03-03,2025-03-02,291,0,1,0,Vijay Stores,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,0,0,92,67,62
FMR34103403,2025-03-01,789103,25891401,399,2025-03-04,2025-03-04,359,0,1,0,Vijay Stores,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,0,0,92,67,62
FMR32403401,2025-03-01,789403,25891401,473,2025-03-02,2025-03-02,473,1,1,1,Propel Mart,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,1,1,86,79,68
FMR32520603,2025-03-01,789520,25891603,67,2025-03-02,2025-03-02,64,0,1,0,Fairway Market,"New Jersey, US",USD,AM Tea 100,beverages,45,1.0,1,0,0,75,68,51
FMR33220603,2025-03-01,789220,25891603,51,2025-03-03,2025-03-03,46,0,1,0,ShopRite,"New Jersey, US",USD,AM Tea 100,beverages,45,1.0,1,0,0,91,76,69
FMR33603603,2025-03-01,789603,25891603,183,2025-03-03,2025-03-05,183,1,0,0,Info Stores,Vadodara,INR,AM Tea 100,beverages,45,1.0,0,1,0,92,75,69
FMR32221603,2025-03-01,789221,25891603,100,2025-03-02,2025-03-02,80,0,1,0,Atlas Stores,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,1,0,0,85,80,68
FMR33401603,2025-03-01,789401,25891603,127,2025-03-03,2025-03-03,127,1,1,1,Wegmans,"New Jersey, US",USD,AM Tea 100,beverages,45,1.0,1,0,0,85,79,67
FMR33420603,2025-03-01,789420,25891603,129,2025-03-03,2025-03-03,129,1,1,1,Lidl,"New Jersey, US",USD,AM Tea 100,beverages,45,1.0,1,1,1,75,79,59
FMR32121603,2025-03-01,789121,25891603,200,2025-03-02,2025-03-04,180,0,0,0,Coolblue,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,0,0,0,78,77,60
FMR32421603,2025-03-01,789421,25891603,172,2025-03-02,2025-03-05,155,0,0,0,Lotus Mart,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,0,0,0,78,66,51
FMR32903603,2025-03-01,789903,25891603,128,2025-03-02,2025-03-03,115,0,0,0,Elite Mart,Vadodara,INR,AM Tea 100,beverages,45,1.0,0,0,0,92,65,60
FMR34903603,2025-03-01,789903,25891603,148,2025-03-04,2025-03-04,133,0,1,0,Elite Mart,Vadodara,INR,AM Tea 100,beverages,45,1.0,1,0,0,92,65,60
FMR33703603,2025-03-01,789703,25891603,165,2025-03-03,2025-03-03,165,1,1,1,Sorefoz Mart,Vadodara,INR,AM Tea 100,beverages,45,1.0,1,1,1,85,78,66
FMR32303603,2025-03-01,789303,25891603,169,2025-03-02,2025-03-02,169,1,1,1,Expression Stores,Vadodara,INR,AM Tea 100,beverages,45,1.0,1,1,1,88,78,69
FMR32301603,2025-03-01,789301,25891603,134,2025-03-02,2025-03-02,121,0,1,0,Foodtown,"New Jersey, US",USD,AM Tea 100,beverages,45,1.0,1,0,0,89,78,69
FMR33203603,2025-03-01,789203,25891603,122,2025-03-03,2025-03-03,122,1,1,1,Rel Fresh,Vadodara,INR,AM Tea 100,beverages,45,1.0,1,0,0,92,76,70
FMR32202603,2025-03-01,789202,25891603,186,2025-03-02,2025-03-02,186,1,1,1,Rel Fresh,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,1,0,0,85,81,69
FMR32721603,2025-03-01,789721,25891603,140,2025-03-02,2025-03-02,126,0,1,0,Logic Stores,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,1,0,0,89,75,67
FMR33721603,2025-03-01,789721,25891603,195,2025-03-03,2025-03-03,195,1,1,1,Logic Stores,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,1,1,1,89,75,67
FMR33621603,2025-03-01,789621,25891603,69,2025-03-03,2025-03-03,69,1,1,1,Expert Mart,Ahmedabad,INR,AM Tea 100,beverages,45,1.0,1,1,1,92,81,75
FMR32102202,2025-03-01,789102,25891202,106,2025-03-02,2025-03-03,106,1,0,0,Vijay Stores,Ahmedabad,INR,AM Butter 250,Dairy,150,4.0,0,1,0,90,81,73
FMR33102601,2025-03-01,789102,25891202,419,2025-03-03,2025-03-03,419,1,1,1,Vijay Stores,Ahmedabad,INR,AM Butter 250,Dairy,150,4.0,1,1,1,90,81,73
FMR33402303,2025-03-01,789402,25891202,167,2025-03-03,2025-03-03,167,1,1,1,Propel Mart,Ahmedabad,INR,AM Butter 250,Dairy,150,4.0,1,1,1,89,80,71
FMR34402202,2025-03-01,789402,25891202,457,2025-03-04,2025-03-04,457,1,1,1,Propel Mart,Ahmedabad,INR,AM Butter 250,Dairy,150,4.0,1,0,0,89,80,71
FMR33622502,2025-03-01,789622,25891202,294,2025-03-03,2025-03-03,294,1,1,1,Expert Mart,Vadodara,INR,AM Butter 250,Dairy,150,4.0,1,1,1,90,79,71
FMR34902202,2025-03-01,789902,25891202,311,2025-03-04,2025-03-04,311,1,1,1,Elite Mart,Ahmedabad,INR,AM Butter 250,Dairy,150,4.0,1,1,1,90,81,73
FMR32320202,2025-03-01,789320,25891202,211,2025-03-02,2025-03-03,211,1,0,0,Whole Foods Market,"New Jersey, US",USD,AM Butter 250,Dairy,150,4.0,0,1,0,91,81,74
FMR33320202,2025-03-01,789320,25891202,209,2025-03-03,2025-03-05,188,0,0,0,Whole Foods Market,"New Jersey, US",USD,AM Butter 250,Dairy,150,4.0,0,0,0,91,81,74
FMR32403401,2025-03-01,789403,25891202,472,2025-03-02,2025-03-02,472,1,1,1,Propel Mart,Vadodara,INR,AM Butter 250,Dairy,150,4.0,1,1,1,86,79,68
FMR34703602,2025-03-01,789703,25891202,185,2025-03-04,2025-03-04,167,0,1,0,Sorefoz Mart,Vadodara,INR,AM Butter 250,Dairy,150,4.0,1,0,0,85,78,66
